GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
 "00000","United States", ,SAINC7N,1601,"621","    Ambulatory health care services","Thousands of dollars",166449000,171738000,183540000,195141000,208216000,219415000,235379000,249651000,266461000,284182000,301420000,314940000,329733000,343489000,360384000,372182000,388371000,412233000,431421000,452378000,476062000,501793000
 "00000","United States", ,SAINC7N,1602,"622","    Hospitals","Thousands of dollars",128015000,133439000,139151000,147934000,159535000,172150000,183590000,193888000,207455000,220744000,236108000,247503000,250018000,259025000,269076000,274527000,281921000,299991000,309731000,322338000,334040000,347205000
 "00000","United States", ,SAINC7N,1603,"623","    Nursing and residential care facilities","Thousands of dollars",48073000,50623000,54544000,58381000,62193000,65061000,67963000,70026000,73976000,78465000,82780000,85270000,87717000,89861000,91421000,93777000,96995000,100785000,105043000,107406000,112508000,117268000
 "00000","United States", ,SAINC7N,1604,"624","    Social assistance","Thousands of dollars",29434000,32814000,36005000,37058000,40063000,42934000,45119000,47123000,50973000,54823000,58426000,60276000,62414000,62613000,69795000,73284000,77486000,82700000,88156000,94044000,100443000,108824000
 "00000","United States", ,SAINC7N,1700,"71","   Arts, entertainment, and recreation","Thousands of dollars",39559000,43366000,47975000,50670000,52588000,54855000,57213000,58797000,62864000,66380000,69765000,67088000,68125000,69970000,73819000,76263000,82488000,86933000,91974000,96410000,102243000,107860000
 "00000","United States", ,SAINC7N,1701,"711","    Performing arts, spectator sports, and related industries","Thousands of dollars",16624000,18534000,20583000,21723000,22740000,23963000,24970000,25429000,28390000,30121000,31759000,30809000,31421000,32225000,33983000,34914000,37908000,40249000,42839000,45355000,48636000,51202000
 "00000","United States", ,SAINC7N,1702,"712","    Museums, historical sites, and similar institutions","Thousands of dollars",2094000,2309000,2553000,2778000,2859000,2972000,3112000,3273000,3449000,3723000,3992000,3953000,3993000,4155000,4380000,4593000,4935000,5203000,5495000,5817000,6126000,6477000
 "00000","United States", ,SAINC7N,1703,"713","    Amusement, gambling, and recreation industries","Thousands of dollars",20841000,22523000,24839000,26169000,26989000,27920000,29131000,30095000,31025000,32536000,34014000,32326000,32711000,33590000,35456000,36756000,39645000,41481000,43640000,45238000,47481000,50181000
 "00000","United States", ,SAINC7N,1800,"72","   Accommodation and food services","Thousands of dollars",132451000,141638000,151736000,157177000,161904000,168361000,179163000,188307000,200901000,212357000,217568000,209163000,214337000,226115000,241715000,254349000,271784000,292969000,311644000,329816000,348558000,366754000
 "00000","United States", ,SAINC7N,1801,"721","    Accommodation","Thousands of dollars",36867000,39858000,43190000,43366000,43051000,43393000,46470000,48636000,51139000,54180000,56665000,51717000,52560000,55394000,57706000,60014000,63285000,66681000,68796000,72209000,75853000,80435000
 "00000","United States", ,SAINC7N,1802,"722","    Food services and drinking places","Thousands of dollars",95584000,101780000,108546000,113811000,118853000,124968000,132693000,139671000,149762000,158177000,160903000,157446000,161777000,170721000,184009000,194335000,208499000,226288000,242848000,257607000,272705000,286319000
 "00000","United States", ,SAINC7N,1900,"81","   Other services (except government and government enterprises)","Thousands of dollars",129462000,135587000,145539000,150578000,159861000,166982000,174579000,178109000,187906000,197493000,204326000,198649000,199165000,205459000,214705000,221271000,235136000,246658000,253656000,264247000,278420000,290845000
 "00000","United States", ,SAINC7N,1901,"811","    Repair and maintenance","Thousands of dollars",33168000,34865000,37399000,38253000,38750000,39182000,40734000,41745000,44193000,45886000,45916000,43336000,43211000,45661000,47659000,49415000,52070000,55554000,57710000,60133000,62797000,66249000
 "00000","United States", ,SAINC7N,1902,"812","    Personal and laundry services","Thousands of dollars",25877000,27293000,29116000,29726000,30409000,31789000,33102000,33743000,35147000,36666000,36719000,34937000,35298000,36746000,38422000,40010000,42682000,45755000,48207000,52005000,54166000,56263000
 "00000","United States", ,SAINC7N,1903,"813","    Religious, grantmaking, civic, professional, and similar organizations","Thousands of dollars",56636000,60883000,65606000,69831000,78227000,82160000,85976000,87686000,92525000,97330000,103201000,103717000,105982000,107289000,112151000,114228000,120222000,124639000,128271000,133925000,140098000,146009000
 "00000","United States", ,SAINC7N,1904,"814","    Private households","Thousands of dollars",13781000,12546000,13418000,12768000,12475000,13851000,14767000,14935000,16041000,17611000,18490000,16659000,14674000,15763000,16473000,17618000,20162000,20710000,19468000,18184000,21359000,22324000
 "00000","United States", ,SAINC7N,2000,"...","  Government and government enterprises","Thousands of dollars",692115000,724476000,770328000,811779000,861945000,900808000,938599000,977132000,1020239000,1074099000,1128917000,1159067000,1174126000,1176604000,1180355000,1190202000,1218839000,1257973000,1289380000,1328463000,1382508000,1430214000
 "00000","United States", ,SAINC7N,2001,"...","   Federal civilian","Thousands of dollars",122509000,125658000,134634000,134747000,143991000,153099000,162327000,169453000,174372000,181881000,188048000,197329000,211432000,214445000,212120000,207285000,212783000,220379000,224759000,231370000,240006000,244417000
 "00000","United States", ,SAINC7N,2002,"...","   Military","Thousands of dollars",47165000,48568000,50895000,54650000,62509000,69490000,73907000,79760000,82933000,86762000,93554000,98743000,100059000,98978000,97547000,95320000,93163000,92312000,92782000,93468000,97212000,100441000
 "00000","United States", ,SAINC7N,2010,"...","   State and local","Thousands of dollars",522441000,550250000,584799000,622382000,655445000,678219000,702365000,727919000,762934000,805456000,847315000,862995000,862635000,863181000,870688000,887597000,912893000,945282000,971839000,1003625000,1045290000,1085356000
 "00000","United States", ,SAINC7N,2011,"...","    State government","Thousands of dollars",148009000,154925000,165098000,175705000,184099000,188833000,194179000,201322000,210674000,222590000,234771000,238680000,238989000,243046000,247486000,252931000,261357000,270007000,276434000,286361000,295751000,308178000
 "00000","United States", ,SAINC7N,2012,"...","    Local government","Thousands of dollars",374432000,395325000,419701000,446677000,471346000,489386000,508186000,526597000,552260000,582866000,612544000,624315000,623646000,620135000,623202000,634666000,651536000,675275000,695405000,717264000,749539000,777178000
 "01000","Alabama",5,SAINC7N,50,"...","Wages and salaries by place of work (thousands of dollars)","Thousands of dollars",52742568,55189942,57239267,58650321,60175123,62193386,65590703,69328192,73732100,77268978,79137577,76306324,77298137,78941778,81166884,82339334,85163867,88398848,90591119,93991750,98022204,102465082
 "01000","Alabama",5,SAINC7N,81,"111-112"," Farm wages and salaries","Thousands of dollars",126807,117308,128507,168354,161977,134857,179046,159510,165981,186441,168864,170293,174999,149727,201107,146828,124584,170389,138286,138800,141843,104748
 "01000","Alabama",5,SAINC7N,82,"..."," Nonfarm wages and salaries","Thousands of dollars",52615761,55072634,57110760,58481967,60013146,62058529,65411657,69168682,73566119,77082537,78968713,76136031,77123138,78792051,80965777,82192506,85039283,88228459,90452833,93852950,97880361,102360334
 "01000","Alabama",5,SAINC7N,90,"113-814","  Private nonfarm wages and salaries","Thousands of dollars",41979512,43997806,45628317,46572804,47446831,48824710,51647442,54783437,58381102,60865546,61977850,58691724,59399150,60891564,63247323,64514133,66942447,69874394,71712080,74571049,78077069,81807151
 "01000","Alabama",5,SAINC7N,100,"113-115","   Forestry, fishing, and related activities","Thousands of dollars",258803,255507,261718,(D),251943,254511,262161,265121,264423,269239,270199,250885,279192,274907,286110,297763,313606,327598,341244,344765,354832,387347
 "01000","Alabama",5,SAINC7N,101,"113","    Forestry and logging","Thousands of dollars",168181,163278,161148,(D),152813,156009,159952,161172,162296,163657,158232,143268,164570,162088,163358,169543,178511,185892,190553,186601,187646,199956
 "01000","Alabama",5,SAINC7N,102,"114","    Fishing, hunting and trapping","Thousands of dollars",(T),(T),1288,1818,1428,991,1113,1020,1082,1118,1272,1548,2408,1991,1887,1988,1768,1555,1554,1505,1984,1950
 "01000","Alabama",5,SAINC7N,103,"115","    Support activities for agriculture and forestry","Thousands of dollars",89186,90720,99282,98672,97702,97511,101096,102929,101045,104464,110695,106069,112214,110828,120865,126232,133327,140151,149137,156659,165202,185441
 "01000","Alabama",5,SAINC7N,200,"21","   Mining, quarrying, and oil and gas extraction","Thousands of dollars",480726,454425,408861,406050,411807,392543,402414,473278,487403,505717,555807,528282,578001,643269,656052,623383,609761,549314,377316,464322,532652,533861
 "01000","Alabama",5,SAINC7N,201,"211","    Oil and gas extraction","Thousands of dollars",32358,32447,36010,41871,39022,47548,42425,47381,55249,64750,68932,70136,74037,76155,76053,74236,75655,48649,46912,49504,50865,48849
 "01000","Alabama",5,SAINC7N,202,"212","    Mining (except oil and gas)","Thousands of dollars",381997,365913,334013,328149,339108,314285,325312,383890,383584,387611,431789,414316,457763,517995,522305,488138,469242,442971,285235,360292,422512,425281
 "01000","Alabama",5,SAINC7N,203,"213","    Support activities for mining","Thousands of dollars",66371,56065,38838,36030,33677,30710,34677,42007,48570,53356,55086,43830,46201,49119,57694,61009,64864,57694,45169,54526,59275,59731
 "01000","Alabama",5,SAINC7N,300,"22","   Utilities","Thousands of dollars",804042,828930,888385,965509,945640,1007770,1040659,1021064,1041952,1119268,1142994,1116146,1109785,1223951,1256387,1270850,1263887,1379029,1426318,1433699,1491885,1585258
 "01000","Alabama",5,SAINC7N,400,"23","   Construction","Thousands of dollars",2809203,3055191,3211649,3358071,3287818,3338889,3518835,3822367,4193438,4549104,4570395,3949916,3900966,3610872,3705098,3718367,3913629,4083444,4357530,4570663,4928142,5380008
 "01000","Alabama",5,SAINC7N,401,"236","    Construction of buildings","Thousands of dollars",812102,854224,886247,986996,962273,957224,997200,1072010,1146460,1248526,1247614,1051737,992331,914325,967818,984719,977308,1041264,1101982,1145601,1244108,1401438
 "01000","Alabama",5,SAINC7N,402,"237","    Heavy and civil engineering construction","Thousands of dollars",480813,520177,558810,592775,573183,555421,585262,668435,745668,802475,781545,729505,815323,795173,832335,796008,887594,910352,972528,1087323,1095796,1135177
 "01000","Alabama",5,SAINC7N,403,"238","    Specialty trade contractors","Thousands of dollars",1516288,1680790,1766592,1778300,1752362,1826244,1936373,2081922,2301310,2498103,2541236,2168674,2093312,1901374,1904945,1937640,2048727,2131828,2283020,2337739,2588238,2843393
 "01000","Alabama",5,SAINC7N,500,"31-33","   Manufacturing","Thousands of dollars",11340266,11615563,11637717,11432168,11163655,11037676,11531749,12128993,12812197,12954464,12771499,11281304,11436391,11674549,12279900,12696705,13383799,13812352,14133914,14551523,15234195,15757213
 "01000","Alabama",5,SAINC7N,510,"321,327-339","    Durable goods manufacturing","Thousands of dollars",6297781,6592212,6597931,6535092,6591522,6603427,7086713,7701793,8418711,8565865,8487451,7325472,7481641,7655261,8170419,8502935,9091781,9431388,9626557,9875624,10362852,10723691
 "01000","Alabama",5,SAINC7N,511,"321","     Wood product manufacturing","Thousands of dollars",725008,755287,709956,658934,653192,611203,648749,679417,705401,674010,594743,440898,446563,460114,482702,532904,580965,626809,679052,721117,797944,838061
 "01000","Alabama",5,SAINC7N,512,"327","     Nonmetallic mineral product manufacturing","Thousands of dollars",319780,328369,342617,344519,335487,338441,348722,366603,407441,447115,418621,337890,317750,309184,305137,319404,334574,360687,378528,398703,417858,442563
 "01000","Alabama",5,SAINC7N,513,"331","     Primary metal manufacturing","Thousands of dollars",1024624,1042954,974022,903755,873701,875792,957869,1009250,1088546,1097735,1124150,896598,1018600,1136056,1244890,1227427,1329758,1286881,1242955,1261381,1361370,1418775
 "01000","Alabama",5,SAINC7N,514,"332","     Fabricated metal product manufacturing","Thousands of dollars",903564,938134,941653,933806,947552,952785,990506,1063582,1133621,1202697,1252470,1098400,1074442,1052260,1160678,1158401,1222206,1267568,1267870,1308804,1390016,1450882
 "01000","Alabama",5,SAINC7N,515,"333","     Machinery manufacturing","Thousands of dollars",505953,516719,532778,503902,472996,458891,491571,520116,570068,575639,571435,487745,483505,525054,529680,532170,551273,575940,560146,578108,609357,639788
 "01000","Alabama",5,SAINC7N,516,"334","     Computer and electronic product manufacturing","Thousands of dollars",743197,693691,719405,705897,661322,702038,701607,698673,768595,760681,662093,638010,598949,571826,528631,526130,541004,548142,555992,575134,592123,590233
 "01000","Alabama",5,SAINC7N,517,"335","     Electrical equipment, appliance, and component manufacturing","Thousands of dollars",241444,247982,240256,232713,227777,220500,234042,246185,243257,237569,240567,230489,225283,232080,253001,269427,281352,283464,287708,282919,296376,310563
 "01000","Alabama",5,SAINC7N,518,"3361-3363","     Motor vehicles, bodies and trailers, and parts manufacturing","Thousands of dollars",786489,940623,938231,913680,1028830,1135733,1321814,1636903,1868283,1829314,1781178,1435781,1578733,1604810,1820582,2011522,2248162,2355650,2433286,2446339,2553646,2622208
 "01000","Alabama",5,SAINC7N,519,"3364-3369","     Other transportation equipment manufacturing","Thousands of dollars",483919,532607,598410,757014,805064,727864,771591,818570,941179,1054845,1199374,1226831,1223139,1258315,1306236,1371312,1418066,1515374,1567516,1615692,1633164,1696528
 "01000","Alabama",5,SAINC7N,521,"337","     Furniture and related product manufacturing","Thousands of dollars",354835,372146,382943,363119,360295,365344,399315,431777,445935,433462,390941,309900,289342,282310,288621,294322,306130,325392,354810,376013,386166,378440
 "01000","Alabama",5,SAINC7N,522,"339","     Miscellaneous manufacturing","Thousands of dollars",208968,223700,217660,217753,225306,214836,220927,230717,246385,252798,251879,222930,225335,223252,250261,259916,278291,285481,298694,311414,324832,335650
 "01000","Alabama",5,SAINC7N,530,"311-316,322-326","    Nondurable goods manufacturing","Thousands of dollars",5042485,5023351,5039786,4897076,4572133,4434249,4445036,4427200,4393486,4388599,4284048,3955832,3954750,4019288,4109481,4193770,4292018,4380964,4507357,4675899,4871343,5033522
 "01000","Alabama",5,SAINC7N,531,"311","     Food manufacturing","Thousands of dollars",775104,830573,856518,874025,887493,885003,911551,909806,925928,960357,994340,973998,982216,951963,953765,982452,992149,1016185,1063463,1120752,1184882,1241620
 "01000","Alabama",5,SAINC7N,532,"312","     Beverage and tobacco product manufacturing","Thousands of dollars",72315,96468,97688,94781,99161,105116,112609,119494,117049,118739,119708,105201,104717,108035,109711,106452,111077,119366,145102,133032,125655,136936
 "01000","Alabama",5,SAINC7N,533,"313","     Textile mills","Thousands of dollars",531687,532164,539292,497005,448881,400825,381699,369341,312098,258551,219034,167003,186577,225322,234228,239698,242380,228375,224161,220427,220556,215260
 "01000","Alabama",5,SAINC7N,534,"314","     Textile product mills","Thousands of dollars",317623,328986,321291,312651,302312,300620,299193,292668,256847,226725,158294,123107,136690,135010,119769,126450,126648,126861,133490,134861,143865,154244
 "01000","Alabama",5,SAINC7N,535,"315","     Apparel manufacturing","Thousands of dollars",683429,607163,561999,500417,374398,339907,334153,305652,301142,281867,251044,192788,154492,116590,111607,98471,86325,82936,79384,80315,76165,77899
